910404138 24 0 0 13 0 0 0 13 0 0 0 1 0 1 0 0 0 0 0 0
910420448 24 0 0 13 0 0 0 14 0 0 0 1 0 1 0 0 0 0 0 0
910423514 24 0 0 13 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910450854 25 0 0 13 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910451100 26 0 0 13 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910451413 27 0 0 13 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910451455 28 0 0 13 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910466949 28 0 0 14 0 0 0 15 0 0 0 1 0 1 0 0 0 0 0 0
910503064 28 0 0 14 0 0 0 15 0 0 0 1 0 2 0 0 0 0 0 0
910503113 28 0 0 14 0 0 0 15 0 0 0 1 0 3 0 0 0 0 0 0
910505358 28 0 0 14 0 0 0 15 0 0 0 1 0 4 0 0 0 0 0 0
910578008 28 0 0 14 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910607787 29 0 0 14 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910613970 30 0 0 14 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910614350 31 0 0 14 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910620619 32 0 0 14 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910626612 32 0 0 15 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910643629 32 0 0 16 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910643846 32 0 0 17 0 0 0 15 0 0 0 2 0 4 0 0 0 0 0 0
910649455 32 0 0 17 0 0 0 16 0 0 0 2 0 4 0 0 0 0 0 0
910651699 32 0 0 17 0 0 0 16 0 0 0 3 0 4 0 0 0 0 0 0
910689681 33 0 0 17 0 0 0 16 0 0 0 3 0 4 0 0 0 0 0 0
910692450 34 0 0 17 0 0 0 16 0 0 0 3 0 4 0 0 0 0 0 0
910693996 35 0 0 17 0 0 0 16 0 0 0 3 0 4 0 0 0 0 0 0
910694699 36 0 0 17 0 0 0 16 0 0 0 3 0 4 0 0 0 0 0 0
910700970 36 0 0 17 0 0 0 17 0 0 0 3 0 4 0 0 0 0 0 0
910705266 36 0 0 17 0 0 0 17 0 0 0 3 0 5 0 0 0 0 0 0
910706156 36 0 0 17 0 0 0 18 0 0 0 3 0 5 0 0 0 0 0 0
910708174 36 0 0 17 0 0 0 19 0 0 0 3 0 5 0 0 0 0 0 0
910709287 36 0 0 17 0 0 0 20 0 0 0 3 0 5 0 0 0 0 0 0
910710619 36 0 0 17 0 0 0 21 0 0 0 3 0 5 0 0 0 0 0 0
910711331 36 0 0 17 0 0 0 22 0 0 0 3 0 5 0 0 0 0 0 0
910711707 36 0 0 17 0 0 0 23 0 0 0 3 0 5 0 0 0 0 0 0
910744796 36 0 0 17 0 0 0 23 0 0 0 4 0 5 0 0 0 0 0 0
910754869 36 0 0 18 0 0 0 23 0 0 0 4 0 5 0 0 0 0 0 0
910789794 37 0 0 18 0 0 0 23 0 0 0 4 0 5 0 0 0 0 0 0
910791214 37 0 0 19 0 0 0 23 0 0 0 4 0 5 0 0 0 0 0 0
910813327 37 0 0 20 0 0 0 23 0 0 0 4 0 5 0 0 0 0 0 0
910835529 37 0 0 20 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910864899 38 0 0 20 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910869722 39 0 0 20 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910881523 39 0 0 21 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910887468 40 0 0 21 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910899890 40 0 0 22 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910900508 40 0 0 23 0 0 0 23 0 0 0 5 0 5 0 0 0 0 0 0
910970404 40 0 0 23 0 0 0 23 0 0 0 6 0 5 0 0 0 0 0 0
910979300 40 0 0 23 0 0 0 23 0 0 0 7 0 5 0 0 0 0 0 0
910985771 40 0 0 23 0 0 0 23 0 0 0 8 0 5 0 0 0 0 0 0
911014784 40 0 0 23 0 0 0 23 0 0 0 9 0 5 0 0 0 0 0 0
911018428 40 0 0 23 0 0 0 23 0 0 0 9 0 6 0 0 0 0 0 0
911025284 40 0 0 23 0 0 0 24 0 0 0 9 0 6 0 0 0 0 0 0
911025488 40 0 0 23 0 0 0 25 0 0 0 9 0 6 0 0 0 0 0 0
911026435 40 0 0 23 0 0 0 25 0 0 0 10 0 6 0 0 0 0 0 0
911066406 40 0 0 23 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911144455 40 0 0 24 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911152809 40 0 0 25 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911209312 41 0 0 25 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911214564 42 0 0 25 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911223017 42 0 0 26 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911265557 42 0 0 27 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911266165 42 0 0 28 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911328374 43 0 0 28 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911330473 44 0 0 28 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911401707 45 0 0 28 0 0 0 25 0 0 0 11 0 6 0 0 0 0 0 0
911426928 45 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911473321 46 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911475714 47 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911485590 48 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911492391 49 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911500154 49 0 0 28 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911510722 49 0 0 29 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911512328 49 0 0 30 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911557115 50 0 0 30 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911582025 51 0 0 30 0 0 0 25 0 0 0 11 0 7 0 0 0 0 0 0
911627913 51 0 0 30 0 0 0 26 0 0 0 11 0 7 0 0 0 0 0 0
911630539 51 0 0 30 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911817604 52 0 0 30 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911832501 52 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911833394 53 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911833649 54 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911837797 55 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911837925 56 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911842443 57 0 0 31 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911846975 57 0 0 32 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911903127 58 0 0 32 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911904500 59 0 0 32 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911932270 59 0 0 33 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911932713 59 0 0 34 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911932819 59 0 0 35 0 0 0 26 0 0 0 12 0 7 0 0 0 0 0 0
911974531 59 0 0 35 0 0 0 26 0 0 0 12 0 8 0 0 0 0 0 0
911975208 59 0 0 35 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
911988239 60 0 0 35 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912002270 61 0 0 35 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912014715 61 0 0 36 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912080654 62 0 0 36 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912163398 63 0 0 36 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912164345 64 0 0 36 0 0 0 26 0 0 0 12 0 9 0 0 0 0 0 0
912224291 64 0 0 36 0 0 0 26 0 0 0 13 0 9 0 0 0 0 0 0
912277201 64 0 0 36 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912422043 65 0 0 36 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912422216 66 0 0 36 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912422270 67 0 0 36 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912428806 68 0 0 36 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912431146 68 0 0 37 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912437386 69 0 0 37 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912437622 69 0 0 38 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912437971 70 0 0 38 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912438230 70 0 0 39 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912441222 71 0 0 39 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912441256 72 0 0 39 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912441795 73 0 0 39 0 0 0 26 0 0 0 14 0 9 0 0 0 0 0 0
912449914 73 0 0 39 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912455008 74 0 0 39 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912545490 74 0 0 40 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912615070 75 0 0 40 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912616189 76 0 0 40 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912625759 76 0 0 41 0 0 0 26 0 0 0 14 0 10 0 0 0 0 0 0
912636332 76 0 0 41 0 0 0 26 0 0 0 14 0 11 0 0 0 0 0 0
912660590 76 0 0 41 0 0 0 26 0 0 0 14 0 12 0 0 0 0 0 0
912779905 77 0 0 41 0 0 0 26 0 0 0 14 0 12 0 0 0 0 0 0
912785498 78 0 0 41 0 0 0 26 0 0 0 14 0 12 0 0 0 0 0 0
912801841 78 0 0 41 0 0 0 26 0 0 0 14 0 13 0 0 0 0 0 0
912812007 78 0 0 41 0 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
912980903 79 0 0 41 0 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913028381 80 0 0 41 0 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913029142 81 0 0 41 0 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913036592 81 0 0 41 1 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913037957 81 0 0 41 2 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913038608 81 0 0 41 3 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913039533 81 0 0 41 4 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913044810 82 0 0 41 4 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913066840 82 0 0 42 4 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913081230 83 0 0 42 4 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913127313 84 0 0 42 4 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913130134 84 0 0 42 5 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913160455 85 0 0 42 5 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913165480 86 0 0 42 5 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913168748 87 0 0 42 5 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913168960 88 0 0 42 5 0 0 26 0 0 0 14 0 14 0 0 0 0 0 0
913184120 88 0 0 42 5 0 0 26 0 0 0 15 0 14 0 0 0 0 0 0
913184799 88 0 0 42 5 0 0 26 0 0 0 16 0 14 0 0 0 0 0 0
913200386 89 0 0 42 5 0 0 26 0 0 0 16 0 14 0 0 0 0 0 0
913210469 90 0 0 42 5 0 0 26 0 0 0 16 0 14 0 0 0 0 0 0
913241158 90 0 0 42 5 0 0 26 0 0 0 16 0 15 0 0 0 0 0 0
913245709 90 0 0 42 5 0 0 26 0 0 0 17 0 15 0 0 0 0 0 0
913255452 91 0 0 42 5 0 0 26 0 0 0 17 0 15 0 0 0 0 0 0
913255551 92 0 0 42 5 0 0 26 0 0 0 17 0 15 0 0 0 0 0 0
913257429 93 0 0 42 5 0 0 26 0 0 0 17 0 15 0 0 0 0 0 0
913312476 93 0 0 42 6 0 0 26 0 0 0 17 0 15 0 0 0 0 0 0
913364535 93 0 0 42 6 0 0 26 0 0 0 18 0 15 0 0 0 0 0 0
913364958 93 0 0 42 6 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913387847 93 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913426391 94 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913512960 95 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913553833 96 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913598000 97 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913669229 98 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913677916 99 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913680163 100 0 0 42 7 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913732980 100 0 0 42 8 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913751034 101 0 0 42 8 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913753819 102 0 0 42 8 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913754672 102 0 0 43 8 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913767383 103 0 0 43 8 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913800984 103 0 0 43 9 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913805489 104 0 0 43 9 0 0 26 0 0 0 19 0 15 0 0 0 0 0 0
913831482 104 0 0 43 9 0 0 26 0 0 0 19 0 16 0 0 0 0 0 0
913860272 105 0 0 43 9 0 0 26 0 0 0 19 0 16 0 0 0 0 0 0
913936869 106 0 0 43 9 0 0 26 0 0 0 19 0 16 0 0 0 0 0 0
914034557 106 0 0 44 9 0 0 26 0 0 0 19 0 16 0 0 0 0 0 0
914040096 106 0 0 44 9 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914166405 106 0 0 45 9 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914203213 106 0 0 46 9 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914249472 106 0 0 46 10 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914291516 107 0 0 46 10 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914291620 108 0 0 46 10 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914333835 108 0 0 46 11 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914338270 108 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914371444 109 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914462889 110 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914730698 111 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914767914 112 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914770168 113 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914801236 114 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
914881624 115 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
915043923 116 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
915094995 117 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
915333510 118 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
915352737 119 0 0 46 12 0 0 26 0 0 0 20 0 16 0 0 0 0 0 0
915391369 119 0 0 46 12 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915457250 119 0 0 47 12 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915471581 119 0 0 48 12 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915532797 119 0 0 48 13 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915556565 119 0 0 48 14 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915557247 120 0 0 48 14 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915558073 121 0 0 48 14 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915565054 122 0 0 48 14 0 0 27 0 0 0 20 0 16 0 0 0 0 0 0
915566040 122 0 0 48 14 0 0 27 0 0 0 20 0 17 0 0 0 0 0 0
915567060 123 0 0 48 14 0 0 27 0 0 0 20 0 17 0 0 0 0 0 0
915584083 124 0 0 48 14 0 0 27 0 0 0 20 0 17 0 0 0 0 0 0
915600104 124 0 0 48 14 0 0 27 0 0 0 21 0 17 0 0 0 0 0 0
915617901 125 0 0 48 14 0 0 27 0 0 0 21 0 17 0 0 0 0 0 0
915625727 126 0 0 48 14 0 0 27 0 0 0 21 0 17 0 0 0 0 0 0
915625760 127 0 0 48 14 0 0 27 0 0 0 21 0 17 0 0 0 0 0 0
915687549 127 0 0 48 14 0 0 27 0 0 0 22 0 17 0 0 0 0 0 0
915743482 127 0 0 48 14 0 0 27 0 0 0 22 0 18 0 0 0 0 0 0
915757634 128 0 0 48 14 0 0 27 0 0 0 22 0 18 0 0 0 0 0 0
915764915 128 0 0 48 14 0 0 28 0 0 0 22 0 18 0 0 0 0 0 0
915813671 128 0 0 48 15 0 0 28 0 0 0 22 0 18 0 0 0 0 0 0
915830591 128 0 0 48 15 0 0 28 0 0 0 22 0 19 0 0 0 0 0 0
915833297 129 0 0 48 15 0 0 28 0 0 0 22 0 19 0 0 0 0 0 0
915932895 129 0 0 48 15 0 0 28 0 0 0 23 0 19 0 0 0 0 0 0
915933441 129 0 0 48 15 0 0 28 0 0 0 24 0 19 0 0 0 0 0 0
916001977 129 0 0 48 15 0 0 29 0 0 0 24 0 19 0 0 0 0 0 0
916004689 129 0 0 48 15 0 0 30 0 0 0 24 0 19 0 0 0 0 0 0
916012006 129 0 0 48 15 0 0 31 0 0 0 24 0 19 0 0 0 0 0 0
916012309 129 0 0 48 15 0 0 32 0 0 0 24 0 19 0 0 0 0 0 0
916030821 129 0 0 48 15 0 0 33 0 0 0 24 0 19 0 0 0 0 0 0
916057486 130 0 0 48 15 0 0 33 0 0 0 24 0 19 0 0 0 0 0 0
916098080 131 0 0 48 15 0 0 33 0 0 0 24 0 19 0 0 0 0 0 0
916175259 132 0 0 48 15 0 0 33 0 0 0 24 0 19 0 0 0 0 0 0
916183657 133 0 0 48 15 0 0 33 0 0 0 24 0 19 0 0 0 0 0 0
916274254 133 0 0 48 15 0 0 34 0 0 0 24 0 19 0 0 0 0 0 0
916278170 134 0 0 48 15 0 0 34 0 0 0 24 0 19 0 0 0 0 0 0
916283535 135 0 0 48 15 0 0 34 0 0 0 24 0 19 0 0 0 0 0 0
916289779 135 0 0 48 15 0 0 34 0 0 0 25 0 19 0 0 0 0 0 0
916322109 135 0 0 48 16 0 0 34 0 0 0 25 0 19 0 0 0 0 0 0
916327932 135 0 0 48 17 0 0 34 0 0 0 25 0 19 0 0 0 0 0 0
916363577 136 0 0 48 17 0 0 34 0 0 0 25 0 19 0 0 0 0 0 0
916380557 136 0 0 48 17 0 0 34 0 0 0 25 0 20 0 0 0 0 0 0
916406467 136 0 0 48 18 0 0 34 0 0 0 25 0 20 0 0 0 0 0 0
916446742 137 0 0 48 18 0 0 34 0 0 0 25 0 20 0 0 0 0 0 0
916472886 137 0 0 48 18 0 0 35 0 0 0 25 0 20 0 0 0 0 0 0
916476022 137 0 0 48 18 0 0 35 0 0 0 26 0 20 0 0 0 0 0 0
916477148 137 0 0 48 18 0 0 36 0 0 0 26 0 20 0 0 0 0 0 0
916478063 137 0 0 48 18 0 0 36 0 0 0 27 0 20 0 0 0 0 0 0
916484047 138 0 0 48 18 0 0 36 0 0 0 27 0 20 0 0 0 0 0 0
916506081 138 0 0 48 18 0 0 37 0 0 0 27 0 20 0 0 0 0 0 0
916510577 138 0 0 48 18 0 0 37 0 0 0 28 0 20 0 0 0 0 0 0
916514164 138 0 0 48 18 0 0 37 0 0 0 29 0 20 0 0 0 0 0 0
916615677 138 0 0 48 18 0 0 38 0 0 0 29 0 20 0 0 0 0 0 0
916672148 138 0 0 48 18 0 0 38 0 0 0 29 0 21 0 0 0 0 0 0
916673453 138 0 0 48 18 0 0 38 0 0 0 29 0 22 0 0 0 0 0 0
916712953 138 0 0 48 18 0 0 38 0 0 0 30 0 22 0 0 0 0 0 0
916775699 139 0 0 48 18 0 0 38 0 0 0 30 0 22 0 0 0 0 0 0
916794281 139 0 0 48 18 0 0 39 0 0 0 30 0 22 0 0 0 0 0 0
916804413 139 0 0 48 18 0 0 40 0 0 0 30 0 22 0 0 0 0 0 0
916809986 139 0 0 48 18 0 0 40 0 0 0 30 0 23 0 0 0 0 0 0
916812441 139 0 0 48 18 0 0 40 0 0 0 30 0 24 0 0 0 0 0 0
916813943 139 0 0 48 18 0 0 41 0 0 0 30 0 24 0 0 0 0 0 0
916847240 139 0 0 48 18 0 0 41 0 0 0 30 0 25 0 0 0 0 0 0
916887058 139 0 0 48 18 0 0 41 0 0 0 31 0 25 0 0 0 0 0 0
916970258 140 0 0 48 18 0 0 41 0 0 0 31 0 25 0 0 0 0 0 0
917028124 140 0 0 48 18 0 0 41 0 0 0 31 0 26 0 0 0 0 0 0
917073034 140 0 0 48 18 0 0 41 0 0 0 32 0 26 0 0 0 0 0 0
917154710 140 0 0 48 18 0 0 41 0 0 0 33 0 26 0 0 0 0 0 0
917275719 140 0 0 49 18 0 0 41 0 0 0 33 0 26 0 0 0 0 0 0
917364002 140 0 0 49 18 0 0 42 0 0 0 33 0 26 0 0 0 0 0 0
917404928 140 0 0 49 18 0 0 42 0 0 0 34 0 26 0 0 0 0 0 0
917492766 140 0 0 49 18 0 0 42 0 0 0 35 0 26 0 0 0 0 0 0
917564377 141 0 0 49 18 0 0 42 0 0 0 35 0 26 0 0 0 0 0 0
917601412 141 0 0 49 19 0 0 42 0 0 0 35 0 26 0 0 0 0 0 0
917952481 141 0 0 49 20 0 0 42 0 0 0 35 0 26 0 0 0 0 0 0
917970125 141 0 0 49 20 0 0 42 0 0 0 35 0 27 0 0 0 0 0 0
917970246 141 0 0 49 20 0 0 42 0 0 0 35 0 28 0 0 0 0 0 0
917977984 141 0 0 49 20 0 0 42 0 0 0 35 0 29 0 0 0 0 0 0
